locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP181_02620	CDS	789	prpC_1	3.1.3.16	COG0631	Protein phosphatase PrpC
VP181_02621	CDS	696				hypothetical protein
VP181_02622	CDS	3519				hypothetical protein
VP181_02623	CDS	1293	motB_1		COG1360	Motility protein B
VP181_02624	CDS	1326				hypothetical protein
VP181_02625	CDS	456				hypothetical protein
VP181_02626	CDS	1197				hypothetical protein
VP181_02627	CDS	2142	prkC_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
VP181_02628	CDS	1536				hypothetical protein
VP181_02629	CDS	336				hypothetical protein
VP181_02630	CDS	192				hypothetical protein
VP181_02631	CDS	495				hypothetical protein
VP181_02632	CDS	1221	mprA_3		COG0745	Response regulator MprA
VP181_02633	CDS	261				hypothetical protein
VP181_02634	CDS	615	dcmA	4.5.1.3		Dichloromethane dehalogenase
VP181_02635	CDS	606	bdcR			HTH-type transcriptional repressor BdcR
VP181_02636	CDS	405				hypothetical protein
VP181_02637	CDS	336	nirD_1	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
VP181_02638	CDS	2520	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
VP181_02639	CDS	837	cmpC_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
VP181_02640	CDS	966	cmpB		COG0600	Bicarbonate transport system permease protein CmpB
VP181_02641	CDS	1365	cmpC_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
VP181_02642	CDS	582	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
VP181_02643	CDS	915	clcD	3.1.1.45		Carboxymethylenebutenolidase
VP181_02644	CDS	954	ybiB		COG0547	putative protein YbiB
VP181_02645	CDS	906	cysG_2		COG0007	Siroheme synthase
VP181_02646	CDS	2664	nasA	1.7.99.4		Nitrate reductase
VP181_02647	CDS	435				hypothetical protein
VP181_02648	CDS	1257	sdaC_2		COG0814	Serine transporter
VP181_02649	CDS	99				hypothetical protein
VP181_02650	CDS	1914	pleD_4			Response regulator PleD
VP181_02651	CDS	342				hypothetical protein
VP181_02652	CDS	1779	aspA_1	3.4.21.-		Microbial serine proteinase
VP181_02653	CDS	456				hypothetical protein
VP181_02654	CDS	1290	phoB_1	3.1.3.1	COG1785	Alkaline phosphatase 3
VP181_02655	CDS	930				hypothetical protein
VP181_02656	CDS	1242	cssS	2.7.13.3		Sensor histidine kinase CssS
VP181_02657	CDS	669	mprA_4		COG0745	Response regulator MprA
VP181_02658	CDS	1194				hypothetical protein
VP181_02659	CDS	297				hypothetical protein
VP181_02660	CDS	279				hypothetical protein
VP181_02661	CDS	732	udp_2	2.4.2.3	COG2820	Uridine phosphorylase
VP181_02662	CDS	732	pnuC		COG3201	Nicotinamide riboside transporter PnuC
VP181_02663	CDS	219				hypothetical protein
VP181_02664	CDS	1008	rbsR		COG1609	Ribose operon repressor
VP181_02665	CDS	918	rbsK	2.7.1.15	COG0524	Ribokinase
VP181_02666	CDS	879	rbsB		COG1879	Ribose import binding protein RbsB
VP181_02667	CDS	984	rbsC_2		COG1172	Ribose import permease protein RbsC
VP181_02668	CDS	1506	rbsA	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
VP181_02669	CDS	420	rbsD	5.4.99.62	COG1869	D-ribose pyranase
VP181_02670	CDS	2364			COG2199	putative signaling protein
VP181_02671	CDS	810	pfs	3.2.2.30	COG0775	Aminodeoxyfutalosine nucleosidase
VP181_02672	CDS	642				hypothetical protein
VP181_02673	CDS	471				hypothetical protein
VP181_02674	CDS	324				hypothetical protein
VP181_02675	CDS	678	yghB		COG0586	Inner membrane protein YghB
VP181_02676	CDS	417				hypothetical protein
VP181_02677	CDS	519				hypothetical protein
VP181_02678	tRNA	75				tRNA-Gly(tcc)
VP181_02679	CDS	816				hypothetical protein
VP181_02680	CDS	1011				hypothetical protein
VP181_02681	CDS	474				hypothetical protein
VP181_02682	CDS	2358	luxQ_5	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP181_02683	CDS	963	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
VP181_02684	CDS	123				hypothetical protein
VP181_02685	CDS	2724			COG2199	putative signaling protein
VP181_02686	CDS	1380				hypothetical protein
VP181_02687	CDS	786			COG0330	putative protein
VP181_02688	CDS	429				hypothetical protein
VP181_02689	CDS	708		1.6.99.-	COG0778	Major NAD(P)H-flavin oxidoreductase
VP181_02690	CDS	1185	opuAA	3.6.3.32	COG4175	Glycine betaine transport ATP-binding protein OpuAA
VP181_02691	CDS	843	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
VP181_02692	CDS	939	opuAC		COG2113	Glycine betaine-binding protein OpuAC
VP181_02693	CDS	1746	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
VP181_02694	CDS	1461	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
VP181_02695	CDS	600	betI		COG1309	HTH-type transcriptional regulator BetI
VP181_02696	CDS	2049	dgcQ_2	2.7.7.65		putative diguanylate cyclase DgcQ
VP181_02697	CDS	759	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP181_02698	CDS	897	mmsB_2	1.1.1.31	COG2084	3-hydroxyisobutyrate dehydrogenase
VP181_02699	CDS	1131	dpgD	4.2.1.17		Enoyl-CoA-hydratase
VP181_02700	CDS	777	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
VP181_02701	CDS	1155	acdA_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP181_02702	CDS	1494	mmsA_2	1.2.1.27	COG1012	Methylmalonate-semialdehyde dehydrogenase [acylating]
VP181_02703	CDS	1179	thlA_2	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
VP181_02704	CDS	387	zntR_2		COG0789	HTH-type transcriptional regulator ZntR
VP181_02705	CDS	1170	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
VP181_02706	CDS	1608		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
VP181_02707	CDS	783		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
VP181_02708	CDS	2076	accA1		COG4770	Acetyl-/propionyl-coenzyme A carboxylase alpha chain
VP181_02709	CDS	903	liuE_2	4.1.3.26	COG0119	3-hydroxy-3-isohexenylglutaryl-CoA/hydroxy-methylglutaryl-CoA lyase
VP181_02710	CDS	2622	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
VP181_02711	CDS	918	phnD2		COG3221	putative ABC transporter phosphonate/phosphite binding protein PhnD2
VP181_02712	CDS	327				hypothetical protein
VP181_02713	CDS	867	mscK		COG3264	Mechanosensitive channel MscK
VP181_02714	CDS	549	maa_2	2.3.1.79	COG0110	Maltose O-acetyltransferase
VP181_02715	CDS	1422	norG_3		COG1167	HTH-type transcriptional regulator NorG
VP181_02716	CDS	1365	cydA_2	1.10.3.14	COG1271	Cytochrome bd-I ubiquinol oxidase subunit 1
VP181_02717	CDS	1008	appB	1.10.3.10	COG1294	Cytochrome bd-II ubiquinol oxidase subunit 2
VP181_02718	CDS	129				hypothetical protein
VP181_02719	CDS	756	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
VP181_02720	CDS	378				hypothetical protein
VP181_02721	CDS	186				hypothetical protein
VP181_02722	CDS	1314	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
VP181_02723	CDS	663	cycM		COG3474	Cytochrome c-552
VP181_02724	CDS	417				hypothetical protein
VP181_02725	CDS	603				hypothetical protein
VP181_02726	CDS	1203	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
VP181_02727	CDS	822	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
VP181_02728	CDS	1245				hypothetical protein
VP181_02729	CDS	1068				hypothetical protein
VP181_02730	CDS	894	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
VP181_02731	CDS	1953		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
VP181_02732	CDS	801	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
VP181_02733	CDS	1638		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
VP181_02734	CDS	753	etfB			Electron transfer flavoprotein subunit beta
VP181_02735	CDS	927	etfA		COG2025	Electron transfer flavoprotein subunit alpha
VP181_02736	CDS	2034	acs_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
VP181_02737	CDS	1047	guaC	1.7.1.7	COG0516	GMP reductase
VP181_02738	CDS	1542	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
VP181_02739	CDS	438				hypothetical protein
VP181_02740	CDS	1005	rcsC	2.7.13.3		Sensor histidine kinase RcsC
VP181_02741	CDS	909	ydhF	1.-.-.-	COG4989	Oxidoreductase YdhF
VP181_02742	CDS	408				hypothetical protein
VP181_02743	CDS	579				hypothetical protein
VP181_02744	CDS	1404	clcA		COG0038	H(+)/Cl(-) exchange transporter ClcA
VP181_02745	CDS	966				hypothetical protein
VP181_02746	CDS	1239				hypothetical protein
VP181_02747	CDS	654	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
VP181_02748	CDS	1236	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
VP181_02749	CDS	750	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
VP181_02750	CDS	2112				hypothetical protein
VP181_02751	CDS	453				hypothetical protein
VP181_02752	CDS	831	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
VP181_02753	CDS	2256			COG2200	putative signaling protein
VP181_02754	CDS	1293	chiA_2	3.2.1.14		Chitinase A
VP181_02755	CDS	1002	deoR		COG2390	Deoxyribonucleoside regulator
VP181_02756	CDS	951	talB	2.2.1.2	COG0176	Transaldolase B
VP181_02757	CDS	1467				hypothetical protein
VP181_02758	CDS	429				hypothetical protein
VP181_02759	CDS	1731	luxQ_6	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP181_02760	CDS	1182				hypothetical protein
VP181_02761	CDS	357				hypothetical protein
VP181_02762	CDS	1428	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
VP181_02763	CDS	621				hypothetical protein
VP181_02764	CDS	174				hypothetical protein
VP181_02765	CDS	975	ccoP2		COG2010	Cbb3-type cytochrome c oxidase subunit CcoP2
VP181_02766	CDS	477				hypothetical protein
VP181_02767	CDS	2364	copA_1	3.6.3.54	COG2217	Copper-exporting P-type ATPase
VP181_02768	CDS	165				hypothetical protein
VP181_02769	CDS	678				hypothetical protein
VP181_02770	CDS	747	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
VP181_02771	CDS	948	uspE		COG0589	Universal stress protein E
VP181_02772	CDS	894	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
VP181_02773	CDS	660				hypothetical protein
VP181_02774	CDS	837				hypothetical protein
VP181_02775	CDS	798				hypothetical protein
VP181_02776	CDS	1197	potA_3	3.6.3.31	COG3842	Spermidine/putrescine import ATP-binding protein PotA
VP181_02777	CDS	861	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
VP181_02778	CDS	771	ydcV_2			Inner membrane ABC transporter permease protein YdcV
VP181_02779	CDS	1032	potD_2		COG0687	Spermidine/putrescine-binding periplasmic protein
VP181_02780	CDS	1038	potD_3		COG0687	Spermidine/putrescine-binding periplasmic protein
VP181_02781	CDS	726	cobB	3.5.1.-	COG0846	NAD-dependent protein deacylase
VP181_02782	CDS	180				hypothetical protein
VP181_02783	CDS	1221	amtB_2			Ammonia channel
VP181_02784	CDS	900				hypothetical protein
VP181_02785	CDS	138				hypothetical protein
VP181_02786	CDS	900				hypothetical protein
VP181_02787	CDS	345				hypothetical protein
VP181_02788	CDS	372				hypothetical protein
VP181_02789	CDS	4146	rhsC	3.1.-.-	COG3209	Putative deoxyribonuclease RhsC
VP181_02790	CDS	417				hypothetical protein
VP181_02791	CDS	1053	fdnI		COG2864	Formate dehydrogenase, nitrate-inducible, cytochrome b556(Fdn) subunit
VP181_02792	CDS	609	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
VP181_02793	CDS	2856	fdhF_2	1.17.1.9	COG0243	Formate dehydrogenase H
VP181_02794	CDS	186				hypothetical protein
VP181_02795	CDS	627				hypothetical protein
VP181_02796	CDS	1662				hypothetical protein
VP181_02797	CDS	630				hypothetical protein
VP181_02798	CDS	465				hypothetical protein
VP181_02799	CDS	834	fdhD_1		COG1526	Sulfur carrier protein FdhD
VP181_02800	CDS	120				hypothetical protein
VP181_02801	CDS	1593	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
VP181_02802	CDS	2040	atoS_2	2.7.13.3	COG0642	Signal transduction histidine-protein kinase AtoS
VP181_02803	CDS	1452	atoC_2		COG2204	Regulatory protein AtoC
VP181_02804	CDS	819	tupA			Tungstate-binding protein TupA
VP181_02805	CDS	699	tupB		COG4662	Tungstate uptake system permease protein TupB
VP181_02806	CDS	720	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
VP181_02807	CDS	588	mobA	2.7.7.77	COG0746	Molybdenum cofactor guanylyltransferase
VP181_02808	CDS	1779	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
VP181_02809	CDS	267				hypothetical protein
VP181_02810	CDS	909	nagK	2.7.1.59	COG1940	N-acetyl-D-glucosamine kinase
VP181_02811	CDS	750				hypothetical protein
VP181_02812	CDS	828				hypothetical protein
VP181_02813	CDS	219				hypothetical protein
VP181_02814	CDS	381				hypothetical protein
VP181_02815	CDS	468				hypothetical protein
VP181_02816	CDS	414				hypothetical protein
VP181_02817	CDS	420				hypothetical protein
VP181_02818	CDS	2019	mcpQ_6		COG0840	Methyl-accepting chemotaxis protein McpQ
VP181_02819	CDS	495	mepS	3.4.-.-	COG0791	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
VP181_02820	CDS	345				hypothetical protein
VP181_02821	CDS	963	dgcC_2	2.7.7.65		putative diguanylate cyclase DgcC
VP181_02822	CDS	1032	cheB2	3.1.1.61	COG2201	Chemotaxis response regulator protein-glutamate methylesterase of group 2 operon
VP181_02823	CDS	867				hypothetical protein
VP181_02824	CDS	195				hypothetical protein
VP181_02825	CDS	612	ribC	2.5.1.9	COG0307	Riboflavin synthase
VP181_02826	CDS	1371	norM_2		COG0534	Multidrug resistance protein NorM
VP181_02827	CDS	1011				hypothetical protein
VP181_02828	CDS	843	ligA_1	6.5.1.1		DNA ligase
VP181_02829	CDS	321				hypothetical protein
VP181_02830	CDS	903	pal_2		COG2885	Peptidoglycan-associated lipoprotein
VP181_02831	CDS	2103	kpsD_3		COG1596	Polysialic acid transport protein KpsD
VP181_02832	CDS	687	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
VP181_02833	CDS	381				hypothetical protein
VP181_02834	CDS	1545	luxO_3		COG2204	Regulatory protein LuxO
VP181_02835	CDS	1071	pglH	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
VP181_02836	CDS	1185	bshA_1	2.4.1.-	COG0438	N-acetyl-alpha-D-glucosaminyl L-malate synthase
VP181_02837	CDS	1173				hypothetical protein
VP181_02838	CDS	1431				hypothetical protein
VP181_02839	CDS	1365				hypothetical protein
VP181_02840	CDS	1125	tuaH	2.4.-.-		Putative teichuronic acid biosynthesis glycosyltransferase TuaH
VP181_02841	CDS	1434				hypothetical protein
VP181_02842	CDS	1119	epsF_3	2.4.-.-	COG0438	Putative glycosyltransferase EpsF
VP181_02843	CDS	1194	icaA_2	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
VP181_02844	CDS	639	tuaA_2	2.7.8.40	COG2148	Putative undecaprenyl-phosphate N-acetylgalactosaminyl 1-phosphate transferase
VP181_02845	CDS	390				hypothetical protein
VP181_02846	CDS	1581			COG1292	Glycine betaine/proline/choline/ectoine transporter
VP181_02847	CDS	516				hypothetical protein
VP181_02848	CDS	480				hypothetical protein
VP181_02849	CDS	4140				hypothetical protein
VP181_02850	CDS	585	azoR	1.7.-.-	COG1182	FMN-dependent NADH-azoreductase
VP181_02851	CDS	498	napF_1		COG1145	Ferredoxin-type protein NapF
VP181_02852	CDS	612	dmsD		COG3381	Tat proofreading chaperone DmsD
VP181_02853	CDS	852	dmsC		COG3302	Anaerobic dimethyl sulfoxide reductase chain C
VP181_02854	CDS	630	dmsB		COG0437	Anaerobic dimethyl sulfoxide reductase chain B
VP181_02855	CDS	2448	dmsA	1.8.5.3	COG0243	Dimethyl sulfoxide reductase DmsA
VP181_02856	CDS	1305				hypothetical protein
VP181_02857	CDS	348				hypothetical protein
VP181_02858	CDS	1950				hypothetical protein
VP181_02859	CDS	441				hypothetical protein
VP181_02860	CDS	531				hypothetical protein
VP181_02861	CDS	1542	dgcT_2	2.7.7.65		putative diguanylate cyclase DgcT
VP181_02862	CDS	633				hypothetical protein
VP181_02863	CDS	1953	dnaK_2		COG0443	Chaperone protein DnaK
VP181_02864	CDS	2808	dnaK_3		COG0443	Chaperone protein DnaK
VP181_02865	CDS	195				hypothetical protein
VP181_02866	CDS	687				hypothetical protein
VP181_02867	CDS	1344				hypothetical protein
VP181_02868	CDS	492				hypothetical protein
VP181_02869	CDS	1740	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
VP181_02870	CDS	1779	mdlB	3.6.3.44	COG1132	Multidrug resistance-like ATP-binding protein MdlB
VP181_02871	CDS	549				hypothetical protein
VP181_02872	CDS	219				hypothetical protein
VP181_02873	CDS	1125	rpfG	3.1.4.-	COG3437	Cyclic di-GMP phosphodiesterase response regulator RpfG
VP181_02874	CDS	1191	tyrP_2		COG0814	Tyrosine-specific transport protein
VP181_02875	CDS	1191	mdh_2	1.1.1.244		NAD-dependent methanol dehydrogenase
VP181_02876	CDS	1266		3.1.4.-	COG2206	3'3'-cGAMP-specific phosphodiesterase 1
VP181_02877	CDS	603				hypothetical protein
VP181_02878	CDS	294				hypothetical protein
VP181_02879	CDS	489				hypothetical protein
VP181_02880	CDS	567				hypothetical protein
VP181_02881	CDS	105				hypothetical protein
VP181_02882	CDS	435				hypothetical protein
VP181_02883	CDS	537				hypothetical protein
VP181_02884	CDS	594				hypothetical protein
VP181_02885	CDS	2205				hypothetical protein
VP181_02886	CDS	792				hypothetical protein
VP181_02887	CDS	1326				hypothetical protein
VP181_02888	CDS	501				hypothetical protein
VP181_02889	CDS	1515				hypothetical protein
VP181_02890	CDS	600				hypothetical protein
VP181_02891	CDS	1296				hypothetical protein
VP181_02892	CDS	3390				hypothetical protein
VP181_02893	CDS	453	lrp_4		COG1522	Leucine-responsive regulatory protein
VP181_02894	CDS	999				hypothetical protein
VP181_02895	CDS	1749				hypothetical protein
VP181_02896	CDS	411				hypothetical protein
VP181_02897	CDS	1476				hypothetical protein
VP181_02898	CDS	507				hypothetical protein
VP181_02899	CDS	1575				hypothetical protein
VP181_02900	CDS	2004	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
VP181_02901	CDS	945				hypothetical protein
VP181_02902	CDS	993				hypothetical protein
VP181_02903	CDS	1320				hypothetical protein
VP181_02904	CDS	486				hypothetical protein
VP181_02905	CDS	2079	vgrG1_2	6.3.2.-		Actin cross-linking toxin VgrG1
VP181_02906	CDS	519	hcpA		COG3157	Major exported protein
VP181_02907	CDS	2679	clpV1_2		COG0542	Protein ClpV1
VP181_02908	CDS	1632	vnfA		COG3604	Nitrogen fixation protein VnfA
VP181_02909	CDS	4743	oprF_3		COG2885	Outer membrane porin F
VP181_02910	CDS	1128				hypothetical protein
VP181_02911	CDS	1752				hypothetical protein
VP181_02912	CDS	744				hypothetical protein
VP181_02913	CDS	1047	rsxD		COG4658	Electron transport complex subunit RsxD
VP181_02914	CDS	636	rsxG		COG4659	Electron transport complex subunit RsxG
VP181_02915	CDS	693	rsxE		COG4660	Electron transport complex subunit RsxE
VP181_02916	CDS	642	nth	4.2.99.18	COG0177	Endonuclease III
VP181_02917	CDS	417	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
VP181_02918	CDS	435				hypothetical protein
VP181_02919	CDS	882	yiaD_2		COG2885	putative lipoprotein YiaD
VP181_02920	CDS	645	rnt	3.1.13.-	COG0847	Ribonuclease T
VP181_02921	CDS	1326				hypothetical protein
VP181_02922	CDS	630				hypothetical protein
VP181_02923	CDS	336	grxD		COG0278	Glutaredoxin 4
VP181_02924	CDS	585	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
VP181_02925	CDS	504				hypothetical protein
VP181_02926	CDS	744	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
VP181_02927	CDS	2703	adhE		COG1012	Aldehyde-alcohol dehydrogenase
VP181_02928	CDS	639				hypothetical protein
VP181_02929	CDS	858			COG0664	Cyclic nucleotide-gated potassium channel
VP181_02930	CDS	1116	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VP181_02931	CDS	1434	mleN_2		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP181_02932	CDS	1164				hypothetical protein
VP181_02933	CDS	1290				hypothetical protein
VP181_02934	CDS	999	yejK		COG3081	Nucleoid-associated protein YejK
VP181_02935	CDS	228				hypothetical protein
VP181_02936	CDS	1809	yejM_2		COG3083	Inner membrane protein YejM
VP181_02937	tRNA	91				tRNA-Ser(tga)
VP181_02938	CDS	1338	xerC_1		COG4974	Tyrosine recombinase XerC
VP181_02939	CDS	384				hypothetical protein
VP181_02940	CDS	198				hypothetical protein
VP181_02941	CDS	1221				hypothetical protein
VP181_02942	CDS	2166				hypothetical protein
VP181_02943	CDS	1113	intQ_1		COG0582	Putative defective protein IntQ
VP181_02944	CDS	174				hypothetical protein
VP181_02945	CDS	1515				hypothetical protein
VP181_02946	CDS	1020				hypothetical protein
VP181_02947	CDS	606				hypothetical protein
VP181_02948	CDS	2508				hypothetical protein
VP181_02949	CDS	1842				hypothetical protein
VP181_02950	CDS	255	hipB		COG1396	Antitoxin HipB
VP181_02951	CDS	909	acuC			Acetoin utilization protein AcuC
