locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP145_02466	CDS	717	pgl_2	3.1.1.31		6-phosphogluconolactonase
VP145_02467	CDS	1503	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
VP145_02468	CDS	687	citT		COG4565	Transcriptional regulatory protein CitT
VP145_02469	CDS	1620	dpiB_2	2.7.13.3	COG3290	Sensor histidine kinase DpiB
VP145_02470	CDS	228				hypothetical protein
VP145_02471	CDS	1419				hypothetical protein
VP145_02472	CDS	981				hypothetical protein
VP145_02473	CDS	1167				hypothetical protein
VP145_02474	CDS	1152	ybhR		COG0842	putative multidrug ABC transporter permease YbhR
VP145_02475	CDS	987	ccp	1.11.1.5	COG1858	Cytochrome c551 peroxidase
VP145_02476	CDS	1425	ask	2.7.2.4	COG0527	Aspartate kinase Ask_Ect
VP145_02477	CDS	387	ectC	4.2.1.108		L-ectoine synthase
VP145_02478	CDS	1266	ectB	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate transaminase
VP145_02479	CDS	534	ectA	2.3.1.178		L-2,4-diaminobutyric acid acetyltransferase
VP145_02480	CDS	1662			COG1292	Glycine betaine/proline/choline transporter
VP145_02481	CDS	747	polC_3	2.7.7.7	COG2176	DNA polymerase III PolC-type
VP145_02482	CDS	1881	hrp1_1			Hypoxic response protein 1
VP145_02483	CDS	1188	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
VP145_02484	CDS	1086	ousW		COG4176	Glycine betaine/choline transport system permease protein OusW
VP145_02485	CDS	1008	ousX		COG2113	Glycine betaine-binding periplasmic protein OusX
VP145_02486	CDS	612				hypothetical protein
VP145_02487	CDS	1560		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
VP145_02488	CDS	684				hypothetical protein
VP145_02489	CDS	795	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP145_02490	CDS	639				hypothetical protein
VP145_02491	CDS	657	qseB			Transcriptional regulatory protein QseB
VP145_02492	CDS	1431	qseC_1	2.7.13.3		Sensor protein QseC
VP145_02493	CDS	1926	ltaS2		COG1368	Lipoteichoic acid synthase 2
VP145_02494	CDS	366	ehpR			Phenazine antibiotic resistance protein EhpR
VP145_02495	CDS	384				hypothetical protein
VP145_02496	CDS	735				hypothetical protein
VP145_02497	CDS	159				hypothetical protein
VP145_02498	CDS	1377	alsT_2		COG1115	Amino-acid carrier protein AlsT
VP145_02499	CDS	540				hypothetical protein
VP145_02500	CDS	684	rhtB_2		COG1280	Homoserine/homoserine lactone efflux protein
VP145_02501	CDS	1473		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
VP145_02502	CDS	984	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
VP145_02503	CDS	114				hypothetical protein
VP145_02504	CDS	1428	gadC		COG0531	Glutamate/gamma-aminobutyrate antiporter
VP145_02505	CDS	360				hypothetical protein
VP145_02506	CDS	942	metAS	2.3.1.46	COG1897	Homoserine O-succinyltransferase
VP145_02507	CDS	726				hypothetical protein
VP145_02508	CDS	930	ptxB			putative phosphite transport system-binding protein PtxB
VP145_02509	CDS	2160			COG2200	putative signaling protein
VP145_02510	CDS	3156	barA_1	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
VP145_02511	CDS	480				hypothetical protein
VP145_02512	CDS	1089				hypothetical protein
VP145_02513	CDS	627	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
VP145_02514	CDS	333				hypothetical protein
VP145_02515	CDS	543	cyaB	4.6.1.1		Adenylate cyclase CyaB
VP145_02516	CDS	435				hypothetical protein
VP145_02517	CDS	354	yjbR		COG2315	putative protein YjbR
VP145_02518	CDS	483	marR		COG1846	Multiple antibiotic resistance protein MarR
VP145_02519	CDS	888	eamA		COG0697	putative amino-acid metabolite efflux pump
VP145_02520	CDS	828	appY_2		COG2207	HTH-type transcriptional regulator AppY
VP145_02521	CDS	642	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
VP145_02522	CDS	561				hypothetical protein
VP145_02523	CDS	501				hypothetical protein
VP145_02524	CDS	2322				hypothetical protein
VP145_02525	CDS	495				hypothetical protein
VP145_02526	CDS	963	xerD_2			Tyrosine recombinase XerD
VP145_02527	CDS	474				hypothetical protein
VP145_02528	CDS	588				hypothetical protein
VP145_02529	CDS	585	ydaF_3	2.3.1.-	COG1670	Putative ribosomal N-acetyltransferase YdaF
VP145_02530	CDS	1545	tyrR			Transcriptional regulatory protein TyrR
VP145_02531	CDS	1041				hypothetical protein
VP145_02532	CDS	1377	ycjX		COG3106	putative protein YcjX
VP145_02533	CDS	186				hypothetical protein
VP145_02534	CDS	1518	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
VP145_02535	CDS	1374	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
VP145_02536	CDS	1701	luxQ_4	2.7.13.3		Autoinducer 2 sensor kinase/phosphatase LuxQ
VP145_02537	CDS	540				hypothetical protein
VP145_02538	CDS	600				hypothetical protein
VP145_02539	CDS	1254	sdaC_1		COG0814	Serine transporter
VP145_02540	CDS	1362	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
VP145_02541	CDS	1716	pdeD_2	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
VP145_02542	CDS	540				hypothetical protein
VP145_02543	CDS	363	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
VP145_02544	CDS	1626	mcpP_4		COG0840	Methyl-accepting chemotaxis protein McpP
VP145_02545	CDS	1401	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
VP145_02546	CDS	225				hypothetical protein
VP145_02547	CDS	1392	norG_2		COG1167	HTH-type transcriptional regulator NorG
VP145_02548	CDS	231				hypothetical protein
VP145_02549	CDS	300				hypothetical protein
VP145_02550	CDS	1191	aspC	2.6.1.1	COG1448	Aspartate aminotransferase
VP145_02551	CDS	642				hypothetical protein
VP145_02552	CDS	1890	hrp1_2			Hypoxic response protein 1
VP145_02553	CDS	720	polC_4	2.7.7.7	COG2176	DNA polymerase III PolC-type
VP145_02554	CDS	1884	mcpA_2		COG0840	Methyl-accepting chemotaxis protein McpA
VP145_02555	CDS	1572			COG1292	Glycine betaine transporter 1
VP145_02556	CDS	504	mprA_2		COG1846	Transcriptional repressor MprA
VP145_02557	CDS	639	nreC		COG2197	Oxygen regulatory protein NreC
VP145_02558	CDS	1365	nreB	2.7.13.3		Oxygen sensor histidine kinase NreB
VP145_02559	CDS	1287	dctM_5		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
VP145_02560	CDS	540				hypothetical protein
VP145_02561	CDS	1089			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
VP145_02562	CDS	390				hypothetical protein
VP145_02563	CDS	666				hypothetical protein
VP145_02564	CDS	657	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
VP145_02565	CDS	549				hypothetical protein
VP145_02566	CDS	1542				hypothetical protein
VP145_02567	CDS	1083				hypothetical protein
VP145_02568	CDS	1038				hypothetical protein
VP145_02569	CDS	1383				hypothetical protein
VP145_02570	CDS	1263	irpA		COG3489	Iron-regulated protein A
VP145_02571	CDS	597	ribA	3.5.4.25	COG0807	GTP cyclohydrolase-2
VP145_02572	CDS	411	ccmH_1		COG3088	Cytochrome c-type biogenesis protein CcmH
VP145_02573	CDS	534	dsbE_1		COG0526	Thiol:disulfide interchange protein DsbE
VP145_02574	CDS	1908	ccmF_1		COG1138	Cytochrome c-type biogenesis protein CcmF
VP145_02575	CDS	972				hypothetical protein
VP145_02576	CDS	687	phsB		COG0437	Thiosulfate reductase electron transfer subunit PhsB
VP145_02577	CDS	603	nrfB_2			Cytochrome c-type protein NrfB
VP145_02578	CDS	1428	nrfA	1.7.2.2	COG3303	Cytochrome c-552
VP145_02579	CDS	552				hypothetical protein
VP145_02580	CDS	708	nrfG		COG4235	Formate-dependent nitrite reductase complex subunit NrfG
VP145_02581	CDS	2637	gyrA	5.99.1.3	COG0188	DNA gyrase subunit A
VP145_02582	CDS	708	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
VP145_02583	CDS	2283	nrdA	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 1 subunit alpha
VP145_02584	CDS	1134	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 1 subunit beta
VP145_02585	CDS	279	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
VP145_02586	CDS	1233	pncC_1	3.5.1.42	COG1058	Nicotinamide-nucleotide amidohydrolase PncC
VP145_02587	CDS	981				hypothetical protein
VP145_02588	CDS	231				hypothetical protein
VP145_02589	CDS	513				hypothetical protein
VP145_02590	CDS	1134	nspC	4.1.1.96	COG0019	Carboxynorspermidine/carboxyspermidine decarboxylase
VP145_02591	CDS	1254		1.5.1.43	COG1748	Carboxynorspermidine synthase
VP145_02592	CDS	2877	dat	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
VP145_02593	tRNA	76				tRNA-Gly(gcc)
VP145_02594	tRNA	87				tRNA-Leu(taa)
VP145_02595	tRNA	76				tRNA-Gly(gcc)
VP145_02596	tRNA	74				tRNA-Cys(gca)
VP145_02597	CDS	558	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
VP145_02598	CDS	1833	uvrC		COG0322	UvrABC system protein C
VP145_02599	CDS	645	uvrY		COG2197	Response regulator UvrY
VP145_02600	CDS	2382	polB	2.7.7.7	COG0417	DNA polymerase II
VP145_02601	CDS	768				hypothetical protein
VP145_02602	CDS	567	yeiP		COG0231	Elongation factor P-like protein
VP145_02603	CDS	321				hypothetical protein
VP145_02604	CDS	939	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
VP145_02605	CDS	711	ltxA_1		COG2931	Leukotoxin
VP145_02606	CDS	621	yciO		COG0009	putative protein YciO
VP145_02607	CDS	858	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
VP145_02608	CDS	1626	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
VP145_02609	CDS	591	trpGD_1		COG0512	Bifunctional protein TrpGD
VP145_02610	CDS	999	trpGD_2		COG0512	Bifunctional protein TrpGD
VP145_02611	CDS	1440	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
VP145_02612	CDS	1191	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
VP145_02613	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
VP145_02614	CDS	693	crp_1		COG0664	cAMP-activated global transcriptional regulator CRP
VP145_02615	CDS	1542	lcfB	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
VP145_02616	CDS	1254	gltP_2		COG1301	Proton/glutamate-aspartate symporter
VP145_02617	CDS	1182	luxM	2.3.1.184		Acyl-homoserine-lactone synthase LuxM
VP145_02618	CDS	2553	luxN	2.7.13.3		Autoinducer 1 sensor kinase/phosphatase LuxN
VP145_02619	CDS	243				hypothetical protein
VP145_02620	CDS	564	yciB		COG2917	putative intracellular septation protein A
VP145_02621	CDS	396		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
VP145_02622	CDS	297	yciI		COG2350	Protein YciI
VP145_02623	CDS	393				hypothetical protein
VP145_02624	CDS	2283	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
VP145_02625	CDS	912	metR			HTH-type transcriptional regulator MetR
VP145_02626	CDS	201				hypothetical protein
VP145_02627	CDS	687				hypothetical protein
VP145_02628	CDS	2457	cph2_3			Phytochrome-like protein cph2
VP145_02629	CDS	2334				hypothetical protein
VP145_02630	CDS	2097	mcpU_2		COG0840	Methyl-accepting chemotaxis protein McpU
VP145_02631	CDS	678	cusR		COG0745	Transcriptional regulatory protein CusR
VP145_02632	CDS	1302	qseC_2	2.7.13.3		Sensor protein QseC
VP145_02633	CDS	897				hypothetical protein
VP145_02634	CDS	543				hypothetical protein
VP145_02635	CDS	861	dsdC_2		COG0583	HTH-type transcriptional regulator DsdC
VP145_02636	CDS	1065	yiaV_2		COG1566	Inner membrane protein YiaV
VP145_02637	CDS	1020				hypothetical protein
VP145_02638	CDS	1029	xecA1	4.4.1.23		2-hydroxypropyl-CoM lyase
VP145_02639	CDS	975				hypothetical protein
VP145_02640	CDS	915	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
VP145_02641	CDS	525	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
VP145_02642	CDS	720	yknY_3	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
VP145_02643	CDS	1284	macB_3	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
VP145_02644	CDS	1215	macB_4	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
VP145_02645	CDS	1272	tolC_2		COG1538	Outer membrane protein TolC
VP145_02646	CDS	1134	macA_3		COG0845	Macrolide export protein MacA
VP145_02647	CDS	561				hypothetical protein
VP145_02648	CDS	426				hypothetical protein
VP145_02649	CDS	756	menG	2.1.1.163		Demethylmenaquinone methyltransferase
VP145_02650	CDS	216				hypothetical protein
VP145_02651	CDS	534				hypothetical protein
VP145_02652	CDS	516	trxB_2		COG0526	Thioredoxin 2
VP145_02653	CDS	2112	dsbD_1	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
VP145_02654	CDS	399				hypothetical protein
VP145_02655	CDS	897	dmlR_10			HTH-type transcriptional regulator DmlR
VP145_02656	CDS	612	ttrR_3		COG4566	Tetrathionate response regulatory protein TtrR
VP145_02657	CDS	1836	ttrS_2	2.7.13.3	COG0642	Tetrathionate sensor histidine kinase TtrS
VP145_02658	CDS	768	ttrB		COG0437	Tetrathionate reductase subunit B
VP145_02659	CDS	1131	ttrC			Tetrathionate reductase subunit C
VP145_02660	CDS	3093	ttrA	1.8.-.-	COG0243	Tetrathionate reductase subunit A
VP145_02661	CDS	612				Cytochrome c4
VP145_02662	CDS	1053	tsdA	1.8.2.2	COG3258	Thiosulfate dehydrogenase
VP145_02663	CDS	1332	pqiA		COG2995	Paraquat-inducible protein A
VP145_02664	CDS	1647	pqiB		COG3008	Paraquat-inducible protein B
VP145_02665	CDS	579				hypothetical protein
VP145_02666	CDS	1725	arnT	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
VP145_02667	CDS	669				hypothetical protein
VP145_02668	CDS	750	rgtE	2.4.1.-	COG0463	Dodecaprenyl-phosphate galacturonate synthase
VP145_02669	CDS	1005	wbgU	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
VP145_02670	CDS	240				hypothetical protein
VP145_02671	CDS	2001			COG0747	putative ABC transporter-binding protein
VP145_02672	CDS	702	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
VP145_02673	CDS	1176	lapB		COG2956	Lipopolysaccharide assembly protein B
VP145_02674	CDS	294	lapA		COG3771	Lipopolysaccharide assembly protein A
VP145_02675	CDS	282	ihfB		COG0776	Integration host factor subunit beta
VP145_02676	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
VP145_02677	CDS	681	cmk	2.7.4.25	COG0283	Cytidylate kinase
VP145_02678	CDS	1062	sohB	3.4.21.-	COG0616	putative protease SohB
VP145_02679	CDS	747	yciK	1.-.-.-	COG1028	putative oxidoreductase YciK
VP145_02680	CDS	693				hypothetical protein
VP145_02681	CDS	1404	imuB			Protein ImuB
VP145_02682	CDS	3075	dnaE2	2.7.7.7		Error-prone DNA polymerase
VP145_02683	CDS	954	cheV_3		COG0784	Chemotaxis protein CheV
VP145_02684	CDS	1218	mlc		COG1940	Protein mlc
VP145_02685	CDS	1443	pykA_2	2.7.1.40	COG0469	Pyruvate kinase II
VP145_02686	CDS	1152				hypothetical protein
VP145_02687	CDS	93				hypothetical protein
VP145_02688	CDS	591				hypothetical protein
VP145_02689	CDS	1467				hypothetical protein
VP145_02690	CDS	96				hypothetical protein
VP145_02691	CDS	402				hypothetical protein
VP145_02692	CDS	1431	ptsG_2		COG1263	PTS system glucose-specific EIICB component
VP145_02693	CDS	768	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
VP145_02694	CDS	963	holB	2.7.7.7	COG0470	DNA polymerase III subunit delta'
VP145_02695	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
VP145_02696	CDS	1017	mltG	4.2.2.-	COG1559	Endolytic murein transglycosylase
VP145_02697	CDS	819	pabC	4.1.3.38	COG0115	Aminodeoxychorismate lyase
VP145_02698	CDS	1251	fabF_3	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
VP145_02699	CDS	234	acpP_2		COG0236	Acyl carrier protein
VP145_02700	CDS	738	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
VP145_02701	CDS	924	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
VP145_02702	CDS	951	fabH1	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3 protein 1
VP145_02703	CDS	1062	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
VP145_02704	CDS	171	rpmF		COG0333	50S ribosomal protein L32
VP145_02705	CDS	525	yceD		COG1399	Large ribosomal RNA subunit accumulation protein YceD
VP145_02706	CDS	582	yceF		COG0424	Maf-like protein YceF
VP145_02707	CDS	948	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
VP145_02708	CDS	3072	rne	3.1.26.12	COG1530	Ribonuclease E
VP145_02709	CDS	1560	bicA_1		COG0659	Bicarbonate transporter BicA
VP145_02710	CDS	450	yfkJ	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase YfkJ
VP145_02711	CDS	606	btuR	2.5.1.17	COG2109	Cob(I)yrinic acid a,c-diamide adenosyltransferase
VP145_02712	CDS	2088				hypothetical protein
VP145_02713	CDS	642	udk	2.7.1.48	COG0572	Uridine kinase
VP145_02714	CDS	1077	apbC		COG0489	Iron-sulfur cluster carrier protein
VP145_02715	CDS	2067	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
VP145_02716	CDS	807				hypothetical protein
VP145_02717	CDS	840	fadR		COG2186	Fatty acid metabolism regulator protein
VP145_02718	CDS	1587	nhaB		COG3067	Na(+)/H(+) antiporter NhaB
VP145_02719	CDS	537	dsbB		COG1495	Disulfide bond formation protein B
VP145_02720	CDS	609	secA_2		COG0653	Protein translocase subunit SecA
VP145_02721	CDS	969	dusC	1.3.1.-	COG0042	tRNA-dihydrouridine(16) synthase
VP145_02722	CDS	1461	dgcT_3	2.7.7.65		putative diguanylate cyclase DgcT
VP145_02723	CDS	1827	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
VP145_02724	CDS	795	ecfA2	3.6.3.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA2
VP145_02725	CDS	936				hypothetical protein
VP145_02726	CDS	966				hypothetical protein
VP145_02727	CDS	453				hypothetical protein
VP145_02728	CDS	1197	ackA_2	2.7.2.1	COG0282	Acetate kinase
VP145_02729	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
VP145_02730	CDS	1275				hypothetical protein
VP145_02731	CDS	423				hypothetical protein
VP145_02732	CDS	948	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
VP145_02733	CDS	993	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
VP145_02734	CDS	972	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
VP145_02735	CDS	903	oppC_2		COG1173	Oligopeptide transport system permease protein OppC
VP145_02736	CDS	921	oppB_2		COG0601	Oligopeptide transport system permease protein OppB
VP145_02737	CDS	1674	oppA_3		COG4166	Periplasmic oligopeptide-binding protein
VP145_02738	CDS	456	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
VP145_02739	CDS	258	moaD		COG1977	Molybdopterin synthase sulfur carrier subunit
VP145_02740	CDS	480	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
VP145_02741	CDS	513	moaB		COG0521	Molybdenum cofactor biosynthesis protein B
VP145_02742	CDS	990	moaA	4.1.99.22	COG2896	GTP 3',8-cyclase
VP145_02743	CDS	894	ybhK		COG0391	Putative gluconeogenesis factor
VP145_02744	CDS	339	luxU			Phosphorelay protein LuxU
VP145_02745	CDS	1404	luxO_3		COG2204	Luminescence regulatory protein LuxO
VP145_02746	CDS	2031	uvrB		COG0556	UvrABC system protein B
VP145_02747	tRNA	76				tRNA-Asn(gtt)
VP145_02748	CDS	579	rsxA		COG4657	Electron transport complex subunit RsxA
VP145_02749	CDS	597	rsxB		COG2878	Electron transport complex subunit RsxB
VP145_02750	CDS	2496	rsxC		COG4656	Electron transport complex subunit RsxC
VP145_02751	CDS	1047	rsxD		COG4658	Electron transport complex subunit RsxD
VP145_02752	CDS	636	rsxG		COG4659	Electron transport complex subunit RsxG
VP145_02753	CDS	693	rsxE		COG4660	Electron transport complex subunit RsxE
VP145_02754	CDS	642	nth	4.2.99.18	COG0177	Endonuclease III
VP145_02755	CDS	417	gloA_2	4.4.1.5	COG0346	Lactoylglutathione lyase
VP145_02756	CDS	435				hypothetical protein
VP145_02757	CDS	882	yiaD_2		COG2885	putative lipoprotein YiaD
VP145_02758	CDS	645	rnt	3.1.13.-	COG0847	Ribonuclease T
VP145_02759	CDS	1326				hypothetical protein
VP145_02760	CDS	630				hypothetical protein
VP145_02761	CDS	336	grxD		COG0278	Glutaredoxin 4
VP145_02762	CDS	585	sodB	1.15.1.1	COG0605	Superoxide dismutase [Fe]
VP145_02763	CDS	504				hypothetical protein
VP145_02764	CDS	744	budC	1.1.1.304		Diacetyl reductase [(S)-acetoin forming]
VP145_02765	CDS	2703	adhE		COG1012	Aldehyde-alcohol dehydrogenase
VP145_02766	CDS	639				hypothetical protein
VP145_02767	CDS	858			COG0664	Cyclic nucleotide-gated potassium channel
VP145_02768	CDS	1116	asd1	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase 1
VP145_02769	CDS	1434	mleN_2		COG1757	Malate-2H(+)/Na(+)-lactate antiporter
VP145_02770	CDS	1164				hypothetical protein
